College Name,Fees,Average Package,Highest Package,Rating,Ranking,Main Link,Reviews Link
"Rajiv Gandhi Institute of Petroleum Technology - [RGIPT], Amethi","₹ 2,00,000","₹ 10,67,000","₹ 24,00,000",4.2 / 5,#69 th / 500 in India 2025,https://collegedunia.com/college/14733-rajiv-gandhi-institute-of-petroleum-technology-rgipt-amethi,https://collegedunia.com/college/14733-rajiv-gandhi-institute-of-petroleum-technology-rgipt-amethi/reviews
"Indian Institute of Engineering Science and Technology - [IIEST] Shibpur, Howrah","₹ 1,70,600","₹ 8,39,000","₹ 56,00,000",4.1 / 5,#70 th / 500 in India 2025,https://collegedunia.com/university/28330-indian-institute-of-engineering-science-and-technology-iiest-shibpur-howrah,https://collegedunia.com/university/28330-indian-institute-of-engineering-science-and-technology-iiest-shibpur-howrah/reviews
"National Institute of Technology - [NIT], Agartala","₹ 1,56,550","₹ 14,71,000","₹ 52,00,000",4 / 5,#71 th / 500 in India 2025,https://collegedunia.com/university/25916-national-institute-of-technology-nit-agartala,https://collegedunia.com/university/25916-national-institute-of-technology-nit-agartala/reviews
"NIT Silchar, Silchar","₹ 1,61,740","₹ 8,00,000","₹ 54,00,000",4 / 5,#72 th / 500 in India 2025,https://collegedunia.com/university/25399-nit-silchar-silchar,https://collegedunia.com/university/25399-nit-silchar-silchar/reviews
"National Institute of Technology - [NIT], Pondicherry","₹ 1,40,350","₹ 5,00,000","₹ 23,00,000",3.7 / 5,#63 th / 500 in India 2025,https://collegedunia.com/university/28218-national-institute-of-technology-nit-pondicherry,https://collegedunia.com/university/28218-national-institute-of-technology-nit-pondicherry/reviews
"Thapar Institute of Engineering and Technology - [Thapar University], Patiala","₹ 5,08,000","₹ 11,38,000","₹ 1,23,00,000",3.9 / 5,#64 th / 500 in India 2025,https://collegedunia.com/university/25795-thapar-institute-of-engineering-and-technology-thapar-university-patiala,https://collegedunia.com/university/25795-thapar-institute-of-engineering-and-technology-thapar-university-patiala/reviews
"National Institute of Technology - [NIT], Srinagar","₹ 1,64,500","₹ 12,80,000","₹ 36,50,000",3.7 / 5,#65 th / 500 in India 2025,https://collegedunia.com/university/25571-national-institute-of-technology-nit-srinagar,https://collegedunia.com/university/25571-national-institute-of-technology-nit-srinagar/reviews
"Indian Institute of Information Technology - [IIIT], Pune","₹ 3,08,750","₹ 13,60,000","₹ 43,00,000",3.9 / 5,#66 th / 500 in India 2025,https://collegedunia.com/university/57979-indian-institute-of-information-technology-iiit-pune,https://collegedunia.com/university/57979-indian-institute-of-information-technology-iiit-pune/reviews
"Birla Institute of Technology - [BIT Mesra], Ranchi","₹ 4,38,000","₹ 11,77,000","₹ 1,45,00,000",3.7 / 5,#67 th / 500 in India 2025,https://collegedunia.com/university/13088-birla-institute-of-technology-bit-mesra-ranchi,https://collegedunia.com/university/13088-birla-institute-of-technology-bit-mesra-ranchi/reviews
"Indian Institute of Information Technology - [IIIT], Tiruchirappalli","₹ 2,82,000","₹ 19,51,000","₹ 46,67,000",4 / 5,#68 th / 500 in India 2025,https://collegedunia.com/university/59205-indian-institute-of-information-technology-iiit-tiruchirappalli,https://collegedunia.com/university/59205-indian-institute-of-information-technology-iiit-tiruchirappalli/reviews
"Rajiv Gandhi Institute of Petroleum Technology - [RGIPT], Amethi","₹ 2,00,000","₹ 10,67,000","₹ 24,00,000",4.2 / 5,#69 th / 500 in India 2025,https://collegedunia.com/college/14733-rajiv-gandhi-institute-of-petroleum-technology-rgipt-amethi,https://collegedunia.com/college/14733-rajiv-gandhi-institute-of-petroleum-technology-rgipt-amethi/reviews
"Indian Institute of Engineering Science and Technology - [IIEST] Shibpur, Howrah","₹ 1,70,600","₹ 8,39,000","₹ 56,00,000",4.1 / 5,#70 th / 500 in India 2025,https://collegedunia.com/university/28330-indian-institute-of-engineering-science-and-technology-iiest-shibpur-howrah,https://collegedunia.com/university/28330-indian-institute-of-engineering-science-and-technology-iiest-shibpur-howrah/reviews
"National Institute of Technology - [NIT], Agartala","₹ 1,56,550","₹ 14,71,000","₹ 52,00,000",4 / 5,#71 th / 500 in India 2025,https://collegedunia.com/university/25916-national-institute-of-technology-nit-agartala,https://collegedunia.com/university/25916-national-institute-of-technology-nit-agartala/reviews
"NIT Silchar, Silchar","₹ 1,61,740","₹ 8,00,000","₹ 54,00,000",4 / 5,#72 th / 500 in India 2025,https://collegedunia.com/university/25399-nit-silchar-silchar,https://collegedunia.com/university/25399-nit-silchar-silchar/reviews
"Indian Institute of Information Technology -[IIIT], Bhopal","₹ 2,68,254","₹ 16,77,000","₹ 85,00,000",3.6 / 5,#73 th / 500 in India 2025,https://collegedunia.com/university/59204-indian-institute-of-information-technology-iiit-bhopal,https://collegedunia.com/university/59204-indian-institute-of-information-technology-iiit-bhopal/reviews
"National Institute of Technology - [NITAP], Tadepalligudem","₹ 1,52,500","₹ 8,13,000","₹ 44,00,000",3.8 / 5,#74 th / 500 in India 2025,https://collegedunia.com/university/55796-national-institute-of-technology-nitap-tadepalligudem,https://collegedunia.com/university/55796-national-institute-of-technology-nitap-tadepalligudem/reviews
"Indian Institute of Information Technology Sri City - [IIIT], Sri City","₹ 3,92,000","₹ 18,44,000","₹ 1,20,00,000",3.8 / 5,#75 th / 500 in India 2025,https://collegedunia.com/university/55789-indian-institute-of-information-technology-sri-city-iiit-sri-city,https://collegedunia.com/university/55789-indian-institute-of-information-technology-sri-city-iiit-sri-city/reviews
"Indian Institute of Information Technology - [IIIT], Ranchi","₹ 3,13,000","₹ 12,36,000","₹ 54,00,000",4 / 5,#76 th / 500 in India 2025,https://collegedunia.com/university/57972-indian-institute-of-information-technology-iiit-ranchi,https://collegedunia.com/university/57972-indian-institute-of-information-technology-iiit-ranchi/reviews
"Indian Institute of Information Technology [IIIT], Kottayam","₹ 3,76,300","₹ 11,91,000","₹ 50,00,000",4 / 5,#77 th / 500 in India 2025,https://collegedunia.com/university/57975-indian-institute-of-information-technology-iiit-kottayam,https://collegedunia.com/university/57975-indian-institute-of-information-technology-iiit-kottayam/reviews
"National Institute of Technology - [NIT], Hamirpur","₹ 1,80,200","₹ 10,58,000","₹ 58,00,000",4 / 5,#78 th / 500 in India 2025,https://collegedunia.com/university/25564-national-institute-of-technology-nit-hamirpur,https://collegedunia.com/university/25564-national-institute-of-technology-nit-hamirpur/reviews
"Indian Institute of Information Technology - [IIIT], Bhagalpur","₹ 3,05,738","₹ 10,25,000","₹ 83,00,000",4 / 5,#79 th / 500 in India 2025,https://collegedunia.com/university/59202-indian-institute-of-information-technology-iiit-bhagalpur,https://collegedunia.com/university/59202-indian-institute-of-information-technology-iiit-bhagalpur/reviews
"Indian Institute of Information Technology Design & Manufacturing - [IIITDM], Chennai","₹ 1,95,200","₹ 10,80,000","₹ 32,00,000",4.1 / 5,#80 th / 500 in India 2025,https://collegedunia.com/college/28199-indian-institute-of-information-technology-design-and-manufacturing-iiitdm-chennai,https://collegedunia.com/college/28199-indian-institute-of-information-technology-design-and-manufacturing-iiitdm-chennai/reviews
"Indian Institute of Information Technology -[IIIT], Raichur","₹ 3,51,888","₹ 18,00,000","₹ 45,00,000",4.1 / 5,#81 th / 500 in India 2025,https://collegedunia.com/college/60079-indian-institute-of-information-technology-iiit-raichur,https://collegedunia.com/college/60079-indian-institute-of-information-technology-iiit-raichur/reviews
"Indian Institute of Information Technology - [IIITK], Kalyani","₹ 2,84,800","₹ 10,72,000","₹ 44,00,000",3.5 / 5,#82 th / 500 in India 2025,https://collegedunia.com/university/55782-indian-institute-of-information-technology-iiitk-kalyani,https://collegedunia.com/university/55782-indian-institute-of-information-technology-iiitk-kalyani/reviews
"Indian Institute of Information Technology -[IIIT], Bhopal","₹ 2,68,254","₹ 16,77,000","₹ 85,00,000",3.6 / 5,#73 th / 500 in India 2025,https://collegedunia.com/university/59204-indian-institute-of-information-technology-iiit-bhopal,https://collegedunia.com/university/59204-indian-institute-of-information-technology-iiit-bhopal/reviews
"National Institute of Technology - [NITAP], Tadepalligudem","₹ 1,52,500","₹ 8,13,000","₹ 44,00,000",3.8 / 5,#74 th / 500 in India 2025,https://collegedunia.com/university/55796-national-institute-of-technology-nitap-tadepalligudem,https://collegedunia.com/university/55796-national-institute-of-technology-nitap-tadepalligudem/reviews
"Indian Institute of Information Technology Sri City - [IIIT], Sri City","₹ 3,92,000","₹ 18,44,000","₹ 1,20,00,000",3.8 / 5,#75 th / 500 in India 2025,https://collegedunia.com/university/55789-indian-institute-of-information-technology-sri-city-iiit-sri-city,https://collegedunia.com/university/55789-indian-institute-of-information-technology-sri-city-iiit-sri-city/reviews
"Indian Institute of Information Technology - [IIIT], Ranchi","₹ 3,13,000","₹ 12,36,000","₹ 54,00,000",4 / 5,#76 th / 500 in India 2025,https://collegedunia.com/university/57972-indian-institute-of-information-technology-iiit-ranchi,https://collegedunia.com/university/57972-indian-institute-of-information-technology-iiit-ranchi/reviews
"Indian Institute of Information Technology [IIIT], Kottayam","₹ 3,76,300","₹ 11,91,000","₹ 50,00,000",4 / 5,#77 th / 500 in India 2025,https://collegedunia.com/university/57975-indian-institute-of-information-technology-iiit-kottayam,https://collegedunia.com/university/57975-indian-institute-of-information-technology-iiit-kottayam/reviews
"National Institute of Technology - [NIT], Hamirpur","₹ 1,80,200","₹ 10,58,000","₹ 58,00,000",4 / 5,#78 th / 500 in India 2025,https://collegedunia.com/university/25564-national-institute-of-technology-nit-hamirpur,https://collegedunia.com/university/25564-national-institute-of-technology-nit-hamirpur/reviews
"Indian Institute of Information Technology - [IIIT], Bhagalpur","₹ 3,05,738","₹ 10,25,000","₹ 83,00,000",4 / 5,#79 th / 500 in India 2025,https://collegedunia.com/university/59202-indian-institute-of-information-technology-iiit-bhagalpur,https://collegedunia.com/university/59202-indian-institute-of-information-technology-iiit-bhagalpur/reviews
"Indian Institute of Information Technology Design & Manufacturing - [IIITDM], Chennai","₹ 1,95,200","₹ 10,80,000","₹ 32,00,000",4.1 / 5,#80 th / 500 in India 2025,https://collegedunia.com/college/28199-indian-institute-of-information-technology-design-and-manufacturing-iiitdm-chennai,https://collegedunia.com/college/28199-indian-institute-of-information-technology-design-and-manufacturing-iiitdm-chennai/reviews
"Indian Institute of Information Technology -[IIIT], Raichur","₹ 3,51,888","₹ 18,00,000","₹ 45,00,000",4.1 / 5,#81 th / 500 in India 2025,https://collegedunia.com/college/60079-indian-institute-of-information-technology-iiit-raichur,https://collegedunia.com/college/60079-indian-institute-of-information-technology-iiit-raichur/reviews
"Indian Institute of Information Technology - [IIITK], Kalyani","₹ 2,84,800","₹ 10,72,000","₹ 44,00,000",3.5 / 5,#82 th / 500 in India 2025,https://collegedunia.com/university/55782-indian-institute-of-information-technology-iiitk-kalyani,https://collegedunia.com/university/55782-indian-institute-of-information-technology-iiitk-kalyani/reviews
"Dhirubhai Ambani Institute of Information and Communication Technology - [DA-IICT], Gandhinagar","₹ 3,87,000","₹ 53,00,000",N/A,4.3 / 5,#83 th / 500 in India 2025,https://collegedunia.com/university/25484-dhirubhai-ambani-institute-of-information-and-communication-technology-daiict-gandhinagar,https://collegedunia.com/university/25484-dhirubhai-ambani-institute-of-information-and-communication-technology-daiict-gandhinagar/reviews
"International Institute of Information Technology - [IIIT] Naya Raipur, Raipur","₹ 1,71,150","₹ 18,90,000","₹ 1,20,00,000",4.1 / 5,#84 th / 500 in India 2025,https://collegedunia.com/university/59057-international-institute-of-information-technology-iiit-naya-raipur-raipur,https://collegedunia.com/university/59057-international-institute-of-information-technology-iiit-naya-raipur-raipur/reviews
"R V College of Engineering - [RVCE], Bangalore","₹ 3,33,210","₹ 12,52,400","₹ 67,00,000",3.9 / 5,#85 th / 500 in India 2025,https://collegedunia.com/college/14673-r-v-college-of-engineering-rvce-bangalore,https://collegedunia.com/college/14673-r-v-college-of-engineering-rvce-bangalore/reviews
"Indian Institute of Information Technology - [IIIT], Surat","₹ 2,12,500","₹ 16,40,000","₹ 1,20,00,000",4 / 5,#86 th / 500 in India 2025,https://collegedunia.com/university/59206-indian-institute-of-information-technology-iiit-surat,https://collegedunia.com/university/59206-indian-institute-of-information-technology-iiit-surat/reviews
"Indian Institute of Information Technology - [IIIT], Nagpur","₹ 2,46,300","₹ 14,70,000","₹ 60,00,000",3.8 / 5,#87 th / 500 in India 2025,https://collegedunia.com/university/57974-indian-institute-of-information-technology-iiit-nagpur,https://collegedunia.com/university/57974-indian-institute-of-information-technology-iiit-nagpur/reviews
"Indian Institute of Information Technology - [IIIT], Una","₹ 2,75,000","₹ 11,02,000","₹ 30,00,000",3.9 / 5,#88 th / 500 in India 2025,https://collegedunia.com/university/55790-indian-institute-of-information-technology-iiit-una,https://collegedunia.com/university/55790-indian-institute-of-information-technology-iiit-una/reviews
"Indian Institute of Information Technology Vadodara - [IIIT-V], Gandhinagar","₹ 2,90,220","₹ 12,00,000","₹ 56,30,000",4.1 / 5,#89 th / 500 in India 2025,https://collegedunia.com/university/55787-indian-institute-of-information-technology-vadodara-iiitv-gandhinagar,https://collegedunia.com/university/55787-indian-institute-of-information-technology-vadodara-iiitv-gandhinagar/reviews
"The LNM Institute of Information Technology - [LNMIIT], Jaipur","₹ 5,31,400","₹ 13,36,000","₹ 1,24,00,000",3.9 / 5,#90 th / 500 in India 2025,https://collegedunia.com/university/25850-the-lnm-institute-of-information-technology-lnmiit-jaipur,https://collegedunia.com/university/25850-the-lnm-institute-of-information-technology-lnmiit-jaipur/reviews
"JNTUH College of Engineering, Hyderabad","₹ 52,500","₹ 9,40,000","₹ 30,00,000",4 / 5,#91 th / 500 in India 2025,https://collegedunia.com/college/16643-jntuh-college-of-engineering-hyderabad,https://collegedunia.com/college/16643-jntuh-college-of-engineering-hyderabad/reviews
